               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 323,            0.054317,             0.69688,            0.016454,              0.9474,             0.28889,             0.30282,             0.16611,            0.055088,             0.22617,            0.011078,           0.0036244,           0.0036244,           0.0036244
                 324,            0.044321,             0.55732,            0.012407,              0.9474,             0.28889,             0.30282,             0.16611,            0.055088,             0.22617,            0.011078,           0.0036046,           0.0036046,           0.0036046
                 325,             0.04698,              0.5643,           0.0078772,              0.9474,             0.28889,             0.30282,             0.16611,            0.055088,             0.22617,            0.011078,           0.0035848,           0.0035848,           0.0035848
                 326,            0.048851,             0.48513,           0.0072389,              0.9474,             0.28889,             0.30282,             0.16611,            0.055088,             0.22617,            0.011078,            0.003565,            0.003565,            0.003565
                 327,            0.046298,             0.57076,            0.015002,             0.91579,                 0.3,             0.29595,             0.17393,            0.053318,             0.22444,             0.01091,           0.0035452,           0.0035452,           0.0035452
                 328,            0.048789,             0.55519,           0.0094769,             0.91579,                 0.3,             0.29595,             0.17393,            0.053318,             0.22444,             0.01091,           0.0035254,           0.0035254,           0.0035254
                 329,            0.047216,             0.50669,            0.012725,             0.91579,                 0.3,             0.29595,             0.17393,            0.053318,             0.22444,             0.01091,           0.0035056,           0.0035056,           0.0035056
                 330,            0.049178,             0.56072,           0.0089408,             0.91579,                 0.3,             0.29595,             0.17393,            0.053318,             0.22444,             0.01091,           0.0034858,           0.0034858,           0.0034858
                 331,            0.044444,             0.47139,            0.013614,             0.93194,             0.28889,             0.30872,             0.17893,            0.054187,             0.22574,            0.010922,            0.003466,            0.003466,            0.003466
                 332,            0.044093,             0.47584,            0.010364,             0.93194,             0.28889,             0.30872,             0.17893,            0.054187,             0.22574,            0.010922,           0.0034462,           0.0034462,           0.0034462
                 333,             0.04811,             0.50373,            0.010277,             0.93194,             0.28889,             0.30872,             0.17893,            0.054187,             0.22574,            0.010922,           0.0034264,           0.0034264,           0.0034264
                 334,            0.044133,             0.50291,            0.012612,             0.93194,             0.28889,             0.30872,             0.17893,            0.054187,             0.22574,            0.010922,           0.0034066,           0.0034066,           0.0034066
                 335,             0.04751,             0.53071,             0.01349,             0.75827,             0.17809,             0.20305,            0.049099,            0.069212,             0.23866,            0.012964,           0.0033868,           0.0033868,           0.0033868
                 336,            0.054526,             0.76046,            0.015426,             0.75827,             0.17809,             0.20305,            0.049099,            0.069212,             0.23866,            0.012964,            0.003367,            0.003367,            0.003367
                 337,            0.050085,             0.51862,           0.0093489,             0.75827,             0.17809,             0.20305,            0.049099,            0.069212,             0.23866,            0.012964,           0.0033472,           0.0033472,           0.0033472
                 338,            0.049209,             0.57697,            0.017649,             0.75827,             0.17809,             0.20305,            0.049099,            0.069212,             0.23866,            0.012964,           0.0033274,           0.0033274,           0.0033274
                 339,            0.048454,             0.61924,            0.014704,             0.82499,             0.14444,             0.16394,            0.049014,            0.074258,             0.25354,            0.015891,           0.0033076,           0.0033076,           0.0033076
                 340,            0.053262,             0.43862,             0.01432,             0.82499,             0.14444,             0.16394,            0.049014,            0.074258,             0.25354,            0.015891,           0.0032878,           0.0032878,           0.0032878
                 341,            0.050544,              0.5176,            0.012727,             0.82499,             0.14444,             0.16394,            0.049014,            0.074258,             0.25354,            0.015891,            0.003268,            0.003268,            0.003268
                 342,            0.052753,             0.60704,            0.018554,             0.82499,             0.14444,             0.16394,            0.049014,            0.074258,             0.25354,            0.015891,           0.0032482,           0.0032482,           0.0032482
                 343,            0.049109,             0.61237,            0.018336,             0.73242,            0.088889,            0.090288,            0.036226,            0.084401,              0.3009,            0.020361,           0.0032284,           0.0032284,           0.0032284
                 344,            0.050712,             0.59861,            0.012139,             0.73242,            0.088889,            0.090288,            0.036226,            0.084401,              0.3009,            0.020361,           0.0032086,           0.0032086,           0.0032086
                 345,            0.047269,             0.62311,            0.020713,             0.73242,            0.088889,            0.090288,            0.036226,            0.084401,              0.3009,            0.020361,           0.0031888,           0.0031888,           0.0031888
                 346,            0.046918,             0.62637,            0.012395,             0.73242,            0.088889,            0.090288,            0.036226,            0.084401,              0.3009,            0.020361,            0.003169,            0.003169,            0.003169
                 347,            0.048855,              0.5878,            0.011871,             0.72541,            0.088889,            0.081426,            0.034704,            0.082692,              0.3037,            0.020386,           0.0031492,           0.0031492,           0.0031492
                 348,            0.046425,             0.46258,           0.0068329,             0.72541,            0.088889,            0.081426,            0.034704,            0.082692,              0.3037,            0.020386,           0.0031294,           0.0031294,           0.0031294
                 349,            0.052218,              0.6203,            0.012293,             0.72541,            0.088889,            0.081426,            0.034704,            0.082692,              0.3037,            0.020386,           0.0031096,           0.0031096,           0.0031096
                 350,            0.053724,             0.61271,            0.015544,             0.72541,            0.088889,            0.081426,            0.034704,            0.082692,              0.3037,            0.020386,           0.0030898,           0.0030898,           0.0030898
                 351,            0.047096,             0.59494,            0.016259,             0.85081,             0.18301,              0.1951,             0.10083,            0.068579,             0.25143,            0.015515,             0.00307,             0.00307,             0.00307
                 352,            0.045492,             0.64217,            0.015388,             0.85081,             0.18301,              0.1951,             0.10083,            0.068579,             0.25143,            0.015515,           0.0030502,           0.0030502,           0.0030502
                 353,            0.042791,              0.4456,            0.013245,             0.85081,             0.18301,              0.1951,             0.10083,            0.068579,             0.25143,            0.015515,           0.0030304,           0.0030304,           0.0030304
                 354,            0.045336,              0.4744,            0.020645,             0.85081,             0.18301,              0.1951,             0.10083,            0.068579,             0.25143,            0.015515,           0.0030106,           0.0030106,           0.0030106
                 355,            0.050362,             0.63658,           0.0079566,               0.985,             0.28889,               0.304,             0.15226,            0.059109,             0.20882,            0.012228,           0.0029908,           0.0029908,           0.0029908
                 356,            0.045616,             0.52531,             0.01712,               0.985,             0.28889,               0.304,             0.15226,            0.059109,             0.20882,            0.012228,            0.002971,            0.002971,            0.002971
                 357,            0.048629,             0.48392,            0.013973,               0.985,             0.28889,               0.304,             0.15226,            0.059109,             0.20882,            0.012228,           0.0029512,           0.0029512,           0.0029512
                 358,            0.048822,             0.57882,            0.011904,               0.985,             0.28889,               0.304,             0.15226,            0.059109,             0.20882,            0.012228,           0.0029314,           0.0029314,           0.0029314
                 359,            0.049286,             0.56956,           0.0083136,             0.90818,             0.25556,             0.28381,              0.1603,            0.060062,             0.21962,            0.013373,           0.0029116,           0.0029116,           0.0029116
                 360,            0.047445,             0.58005,            0.015997,             0.90818,             0.25556,             0.28381,              0.1603,            0.060062,             0.21962,            0.013373,           0.0028918,           0.0028918,           0.0028918
                 361,            0.048731,             0.57596,            0.014408,             0.90818,             0.25556,             0.28381,              0.1603,            0.060062,             0.21962,            0.013373,            0.002872,            0.002872,            0.002872
                 362,            0.047636,             0.60929,            0.011538,             0.90818,             0.25556,             0.28381,              0.1603,            0.060062,             0.21962,            0.013373,           0.0028522,           0.0028522,           0.0028522
                 363,            0.042255,             0.48291,            0.012757,             0.89672,             0.16667,             0.20792,             0.11182,            0.066894,             0.24846,            0.015414,           0.0028324,           0.0028324,           0.0028324
                 364,            0.049429,             0.77951,            0.014646,             0.89672,             0.16667,             0.20792,             0.11182,            0.066894,             0.24846,            0.015414,           0.0028126,           0.0028126,           0.0028126
                 365,            0.047132,             0.52779,            0.014441,             0.89672,             0.16667,             0.20792,             0.11182,            0.066894,             0.24846,            0.015414,           0.0027928,           0.0027928,           0.0027928
                 366,            0.057936,             0.66844,            0.010552,             0.89672,             0.16667,             0.20792,             0.11182,            0.066894,             0.24846,            0.015414,            0.002773,            0.002773,            0.002773
                 367,            0.047693,             0.64699,            0.012942,             0.87492,             0.14444,             0.18473,            0.055283,             0.07035,             0.25402,            0.015668,           0.0027532,           0.0027532,           0.0027532
                 368,              0.0467,             0.67783,            0.010741,             0.87492,             0.14444,             0.18473,            0.055283,             0.07035,             0.25402,            0.015668,           0.0027334,           0.0027334,           0.0027334
                 369,            0.048025,             0.55349,            0.015144,             0.87492,             0.14444,             0.18473,            0.055283,             0.07035,             0.25402,            0.015668,           0.0027136,           0.0027136,           0.0027136
                 370,            0.052937,              0.5166,             0.01276,             0.87492,             0.14444,             0.18473,            0.055283,             0.07035,             0.25402,            0.015668,           0.0026938,           0.0026938,           0.0026938
                 371,            0.059332,             0.95773,            0.013003,             0.94421,             0.26546,             0.27068,            0.092567,            0.062134,             0.22221,            0.012598,            0.002674,            0.002674,            0.002674
                 372,            0.049326,             0.56843,            0.012138,             0.94421,             0.26546,             0.27068,            0.092567,            0.062134,             0.22221,            0.012598,           0.0026542,           0.0026542,           0.0026542
                 373,            0.051024,             0.53656,            0.012926,             0.94421,             0.26546,             0.27068,            0.092567,            0.062134,             0.22221,            0.012598,           0.0026344,           0.0026344,           0.0026344
                 374,             0.04888,             0.74817,            0.012925,             0.94421,             0.26546,             0.27068,            0.092567,            0.062134,             0.22221,            0.012598,           0.0026146,           0.0026146,           0.0026146
                 375,            0.048698,             0.56899,            0.011753,             0.97307,             0.28889,             0.29876,             0.15265,             0.05745,             0.22244,            0.012207,           0.0025948,           0.0025948,           0.0025948
                 376,            0.042751,             0.57646,             0.01801,             0.97307,             0.28889,             0.29876,             0.15265,             0.05745,             0.22244,            0.012207,            0.002575,            0.002575,            0.002575
                 377,            0.044026,             0.46024,           0.0074894,             0.97307,             0.28889,             0.29876,             0.15265,             0.05745,             0.22244,            0.012207,           0.0025552,           0.0025552,           0.0025552
                 378,            0.050753,             0.58193,            0.010719,             0.97307,             0.28889,             0.29876,             0.15265,             0.05745,             0.22244,            0.012207,           0.0025354,           0.0025354,           0.0025354
                 379,            0.044188,             0.56712,            0.017029,             0.97367,             0.28889,             0.30133,             0.18006,            0.055574,             0.22855,            0.012103,           0.0025156,           0.0025156,           0.0025156
                 380,            0.046306,             0.51088,            0.013625,             0.97367,             0.28889,             0.30133,             0.18006,            0.055574,             0.22855,            0.012103,           0.0024958,           0.0024958,           0.0024958
                 381,            0.054373,             0.68573,            0.012258,             0.97367,             0.28889,             0.30133,             0.18006,            0.055574,             0.22855,            0.012103,            0.002476,            0.002476,            0.002476
                 382,            0.042884,             0.54713,            0.015475,             0.97367,             0.28889,             0.30133,             0.18006,            0.055574,             0.22855,            0.012103,           0.0024562,           0.0024562,           0.0024562
                 383,             0.04845,             0.65449,            0.014152,             0.94199,             0.26667,             0.29569,             0.12224,             0.06095,             0.23317,             0.01236,           0.0024364,           0.0024364,           0.0024364
                 384,            0.045037,             0.57764,            0.014215,             0.94199,             0.26667,             0.29569,             0.12224,             0.06095,             0.23317,             0.01236,           0.0024166,           0.0024166,           0.0024166
                 385,            0.048507,             0.45674,            0.010647,             0.94199,             0.26667,             0.29569,             0.12224,             0.06095,             0.23317,             0.01236,           0.0023968,           0.0023968,           0.0023968
                 386,            0.041519,             0.49623,            0.018454,             0.94199,             0.26667,             0.29569,             0.12224,             0.06095,             0.23317,             0.01236,            0.002377,            0.002377,            0.002377
                 387,            0.042848,             0.46695,            0.011622,             0.95748,             0.23921,             0.29042,             0.13712,            0.059219,              0.2268,            0.012756,           0.0023572,           0.0023572,           0.0023572
                 388,            0.047763,             0.59671,            0.012343,             0.95748,             0.23921,             0.29042,             0.13712,            0.059219,              0.2268,            0.012756,           0.0023374,           0.0023374,           0.0023374
                 389,            0.049231,             0.52863,            0.015984,             0.95748,             0.23921,             0.29042,             0.13712,            0.059219,              0.2268,            0.012756,           0.0023176,           0.0023176,           0.0023176
                 390,            0.050154,             0.60156,            0.022979,             0.95748,             0.23921,             0.29042,             0.13712,            0.059219,              0.2268,            0.012756,           0.0022978,           0.0022978,           0.0022978
                 391,            0.044557,             0.57516,             0.01215,             0.94146,             0.25147,             0.28848,             0.13543,            0.059935,             0.22303,              0.0129,            0.002278,            0.002278,            0.002278
                 392,            0.045349,             0.57551,            0.020207,             0.94146,             0.25147,             0.28848,             0.13543,            0.059935,             0.22303,              0.0129,           0.0022582,           0.0022582,           0.0022582
                 393,            0.050033,             0.73005,            0.010826,             0.94146,             0.25147,             0.28848,             0.13543,            0.059935,             0.22303,              0.0129,           0.0022384,           0.0022384,           0.0022384
                 394,             0.04699,             0.61771,            0.011973,             0.94146,             0.25147,             0.28848,             0.13543,            0.059935,             0.22303,              0.0129,           0.0022186,           0.0022186,           0.0022186
                 395,            0.045704,             0.54053,            0.016793,             0.80178,             0.18889,             0.22415,            0.085789,            0.067313,             0.23823,             0.01431,           0.0021988,           0.0021988,           0.0021988
                 396,            0.046569,             0.58702,            0.016591,             0.80178,             0.18889,             0.22415,            0.085789,            0.067313,             0.23823,             0.01431,            0.002179,            0.002179,            0.002179
                 397,             0.04339,             0.52986,            0.016407,             0.80178,             0.18889,             0.22415,            0.085789,            0.067313,             0.23823,             0.01431,           0.0021592,           0.0021592,           0.0021592
                 398,            0.051438,             0.63519,           0.0075244,             0.80178,             0.18889,             0.22415,            0.085789,            0.067313,             0.23823,             0.01431,           0.0021394,           0.0021394,           0.0021394
                 399,            0.047036,              0.4974,            0.017033,             0.17099,             0.40556,             0.17844,            0.077656,            0.070683,             0.25249,            0.014951,           0.0021196,           0.0021196,           0.0021196
                 400,            0.041786,             0.46378,            0.011937,             0.17099,             0.40556,             0.17844,            0.077656,            0.070683,             0.25249,            0.014951,           0.0020998,           0.0020998,           0.0020998
                 401,            0.045215,             0.56844,            0.014964,             0.17099,             0.40556,             0.17844,            0.077656,            0.070683,             0.25249,            0.014951,             0.00208,             0.00208,             0.00208
                 402,            0.043499,             0.45564,           0.0069352,             0.17099,             0.40556,             0.17844,            0.077656,            0.070683,             0.25249,            0.014951,           0.0020602,           0.0020602,           0.0020602
                 403,            0.047386,             0.49551,            0.013022,             0.22167,             0.21111,             0.21286,            0.098924,            0.066139,              0.2443,            0.014426,           0.0020404,           0.0020404,           0.0020404
                 404,            0.045097,             0.47736,            0.020947,             0.22167,             0.21111,             0.21286,            0.098924,            0.066139,              0.2443,            0.014426,           0.0020206,           0.0020206,           0.0020206
                 405,            0.051631,             0.57925,           0.0082826,             0.22167,             0.21111,             0.21286,            0.098924,            0.066139,              0.2443,            0.014426,           0.0020008,           0.0020008,           0.0020008
                 406,              0.0455,             0.45733,             0.01606,             0.22167,             0.21111,             0.21286,            0.098924,            0.066139,              0.2443,            0.014426,            0.001981,            0.001981,            0.001981
                 407,            0.044233,             0.54666,           0.0098544,             0.85436,             0.23333,             0.21109,              0.1189,            0.061591,             0.23328,            0.013901,           0.0019612,           0.0019612,           0.0019612
                 408,             0.04226,             0.48799,              0.0137,             0.85436,             0.23333,             0.21109,              0.1189,            0.061591,             0.23328,            0.013901,           0.0019414,           0.0019414,           0.0019414
                 409,            0.044994,             0.57386,            0.017022,             0.85436,             0.23333,             0.21109,              0.1189,            0.061591,             0.23328,            0.013901,           0.0019216,           0.0019216,           0.0019216
                 410,            0.045686,               0.589,            0.016802,             0.85436,             0.23333,             0.21109,              0.1189,            0.061591,             0.23328,            0.013901,           0.0019018,           0.0019018,           0.0019018
                 411,            0.049167,             0.69649,            0.013339,             0.89241,             0.24319,             0.23449,             0.11422,            0.061204,             0.22365,            0.013434,            0.001882,            0.001882,            0.001882
                 412,            0.054031,             0.70823,            0.014337,             0.89241,             0.24319,             0.23449,             0.11422,            0.061204,             0.22365,            0.013434,           0.0018622,           0.0018622,           0.0018622
                 413,            0.049734,             0.50912,            0.013755,             0.89241,             0.24319,             0.23449,             0.11422,            0.061204,             0.22365,            0.013434,           0.0018424,           0.0018424,           0.0018424
                 414,            0.046485,             0.59229,            0.015029,             0.89241,             0.24319,             0.23449,             0.11422,            0.061204,             0.22365,            0.013434,           0.0018226,           0.0018226,           0.0018226
                 415,            0.045031,              0.6134,            0.014993,             0.91465,             0.27778,             0.27702,             0.16854,             0.05571,             0.21358,              0.0123,           0.0018028,           0.0018028,           0.0018028
                 416,             0.04321,             0.51038,            0.021262,             0.91465,             0.27778,             0.27702,             0.16854,             0.05571,             0.21358,              0.0123,            0.001783,            0.001783,            0.001783
                 417,             0.04422,             0.61976,            0.012132,             0.91465,             0.27778,             0.27702,             0.16854,             0.05571,             0.21358,              0.0123,           0.0017632,           0.0017632,           0.0017632
                 418,            0.042616,             0.48763,            0.015546,             0.91465,             0.27778,             0.27702,             0.16854,             0.05571,             0.21358,              0.0123,           0.0017434,           0.0017434,           0.0017434
                 419,            0.044697,              0.5228,            0.011591,             0.91489,             0.28889,             0.27893,             0.16116,            0.053935,              0.2131,            0.011786,           0.0017236,           0.0017236,           0.0017236
                 420,            0.043728,             0.45511,            0.014232,             0.91489,             0.28889,             0.27893,             0.16116,            0.053935,              0.2131,            0.011786,           0.0017038,           0.0017038,           0.0017038
                 421,            0.042182,             0.50958,             0.01991,             0.91489,             0.28889,             0.27893,             0.16116,            0.053935,              0.2131,            0.011786,            0.001684,            0.001684,            0.001684
                 422,            0.046091,             0.60301,            0.015528,             0.91489,             0.28889,             0.27893,             0.16116,            0.053935,              0.2131,            0.011786,           0.0016642,           0.0016642,           0.0016642
                 423,             0.04174,             0.46746,            0.018488,              0.8733,             0.29471,             0.27484,             0.15021,            0.054531,             0.21709,            0.012073,           0.0016444,           0.0016444,           0.0016444
                 424,            0.042973,             0.42636,            0.012471,              0.8733,             0.29471,             0.27484,             0.15021,            0.054531,             0.21709,            0.012073,           0.0016246,           0.0016246,           0.0016246
                 425,            0.050844,             0.65895,            0.015377,              0.8733,             0.29471,             0.27484,             0.15021,            0.054531,             0.21709,            0.012073,           0.0016048,           0.0016048,           0.0016048
                 426,            0.047771,             0.59775,            0.017315,              0.8733,             0.29471,             0.27484,             0.15021,            0.054531,             0.21709,            0.012073,            0.001585,            0.001585,            0.001585
                 427,            0.045689,             0.66332,           0.0091603,             0.87716,             0.28889,             0.27559,             0.15808,            0.053749,             0.21639,            0.012119,           0.0015652,           0.0015652,           0.0015652
                 428,            0.052204,             0.61164,            0.012098,             0.87716,             0.28889,             0.27559,             0.15808,            0.053749,             0.21639,            0.012119,           0.0015454,           0.0015454,           0.0015454
                 429,            0.042481,             0.49401,            0.010777,             0.87716,             0.28889,             0.27559,             0.15808,            0.053749,             0.21639,            0.012119,           0.0015256,           0.0015256,           0.0015256
                 430,            0.049114,              0.6719,            0.015979,             0.87716,             0.28889,             0.27559,             0.15808,            0.053749,             0.21639,            0.012119,           0.0015058,           0.0015058,           0.0015058
                 431,            0.040355,             0.43845,           0.0097284,             0.84464,             0.27778,             0.25661,             0.14811,            0.054135,             0.22029,            0.012332,            0.001486,            0.001486,            0.001486
                 432,            0.050454,              0.6347,           0.0098817,             0.84464,             0.27778,             0.25661,             0.14811,            0.054135,             0.22029,            0.012332,           0.0014662,           0.0014662,           0.0014662
                 433,            0.048376,              0.5507,            0.013877,             0.84464,             0.27778,             0.25661,             0.14811,            0.054135,             0.22029,            0.012332,           0.0014464,           0.0014464,           0.0014464
                 434,            0.041755,             0.48752,            0.015491,             0.84464,             0.27778,             0.25661,             0.14811,            0.054135,             0.22029,            0.012332,           0.0014266,           0.0014266,           0.0014266
                 435,            0.050304,             0.64571,            0.017749,             0.86318,             0.27778,             0.25799,             0.14676,            0.054153,             0.22133,            0.011945,           0.0014068,           0.0014068,           0.0014068
                 436,            0.046101,               0.571,            0.010842,             0.86318,             0.27778,             0.25799,             0.14676,            0.054153,             0.22133,            0.011945,            0.001387,            0.001387,            0.001387
                 437,            0.047912,             0.67406,           0.0076733,             0.86318,             0.27778,             0.25799,             0.14676,            0.054153,             0.22133,            0.011945,           0.0013672,           0.0013672,           0.0013672
                 438,            0.040561,             0.47106,            0.020284,             0.86318,             0.27778,             0.25799,             0.14676,            0.054153,             0.22133,            0.011945,           0.0013474,           0.0013474,           0.0013474
                 439,            0.046299,             0.52233,           0.0092867,             0.76657,             0.27778,             0.22709,             0.11371,            0.055751,             0.22768,            0.011679,           0.0013276,           0.0013276,           0.0013276
                 440,             0.04629,             0.57776,            0.010597,             0.76657,             0.27778,             0.22709,             0.11371,            0.055751,             0.22768,            0.011679,           0.0013078,           0.0013078,           0.0013078
                 441,            0.045254,             0.48132,           0.0088144,             0.76657,             0.27778,             0.22709,             0.11371,            0.055751,             0.22768,            0.011679,            0.001288,            0.001288,            0.001288
                 442,             0.04438,             0.49134,            0.023496,             0.76657,             0.27778,             0.22709,             0.11371,            0.055751,             0.22768,            0.011679,           0.0012682,           0.0012682,           0.0012682
                 443,             0.04776,             0.49835,           0.0095161,             0.71378,             0.26667,             0.16362,            0.075484,            0.057956,             0.24045,            0.012674,           0.0012484,           0.0012484,           0.0012484
                 444,            0.044531,             0.56048,            0.016127,             0.71378,             0.26667,             0.16362,            0.075484,            0.057956,             0.24045,            0.012674,           0.0012286,           0.0012286,           0.0012286
                 445,            0.044267,             0.53944,            0.017097,             0.71378,             0.26667,             0.16362,            0.075484,            0.057956,             0.24045,            0.012674,           0.0012088,           0.0012088,           0.0012088
                 446,            0.048959,             0.53979,           0.0092617,             0.71378,             0.26667,             0.16362,            0.075484,            0.057956,             0.24045,            0.012674,            0.001189,            0.001189,            0.001189
                 447,            0.046588,              0.5449,            0.013561,             0.70898,             0.25556,             0.15867,             0.07374,            0.057532,             0.24149,            0.012225,           0.0011692,           0.0011692,           0.0011692
                 448,            0.044953,             0.50603,            0.019517,             0.70898,             0.25556,             0.15867,             0.07374,            0.057532,             0.24149,            0.012225,           0.0011494,           0.0011494,           0.0011494
                 449,            0.050413,             0.45494,            0.011473,             0.70898,             0.25556,             0.15867,             0.07374,            0.057532,             0.24149,            0.012225,           0.0011296,           0.0011296,           0.0011296
                 450,            0.047116,             0.48651,             0.01013,             0.70898,             0.25556,             0.15867,             0.07374,            0.057532,             0.24149,            0.012225,           0.0011098,           0.0011098,           0.0011098
                 451,            0.043298,             0.60342,            0.013955,              0.7272,              0.2869,             0.22369,            0.090145,            0.055987,              0.2422,            0.011563,             0.00109,             0.00109,             0.00109
                 452,             0.04617,             0.45576,           0.0097966,              0.7272,              0.2869,             0.22369,            0.090145,            0.055987,              0.2422,            0.011563,           0.0010702,           0.0010702,           0.0010702
                 453,             0.04595,              0.5262,           0.0075441,              0.7272,              0.2869,             0.22369,            0.090145,            0.055987,              0.2422,            0.011563,           0.0010504,           0.0010504,           0.0010504
                 454,            0.044106,             0.61832,            0.011311,              0.7272,              0.2869,             0.22369,            0.090145,            0.055987,              0.2422,            0.011563,           0.0010306,           0.0010306,           0.0010306
                 455,            0.045015,             0.47173,            0.024378,             0.69967,             0.27337,             0.19999,            0.083999,             0.05636,               0.243,            0.012125,           0.0010108,           0.0010108,           0.0010108
                 456,            0.042334,             0.54326,            0.013676,             0.69967,             0.27337,             0.19999,            0.083999,             0.05636,               0.243,            0.012125,            0.000991,            0.000991,            0.000991
                 457,            0.046174,             0.57133,            0.013188,             0.69967,             0.27337,             0.19999,            0.083999,             0.05636,               0.243,            0.012125,           0.0009712,           0.0009712,           0.0009712
                 458,            0.040896,             0.51326,            0.019587,             0.69967,             0.27337,             0.19999,            0.083999,             0.05636,               0.243,            0.012125,           0.0009514,           0.0009514,           0.0009514
                 459,            0.042216,             0.48143,            0.013548,              0.7112,             0.25556,             0.22523,             0.10243,            0.053174,             0.23934,              0.0112,           0.0009316,           0.0009316,           0.0009316
                 460,            0.041148,             0.56456,            0.011377,              0.7112,             0.25556,             0.22523,             0.10243,            0.053174,             0.23934,              0.0112,           0.0009118,           0.0009118,           0.0009118
                 461,             0.04897,             0.65551,            0.017331,              0.7112,             0.25556,             0.22523,             0.10243,            0.053174,             0.23934,              0.0112,            0.000892,            0.000892,            0.000892
                 462,            0.047921,             0.51867,            0.011178,              0.7112,             0.25556,             0.22523,             0.10243,            0.053174,             0.23934,              0.0112,           0.0008722,           0.0008722,           0.0008722
                 463,            0.045815,             0.56358,            0.011334,             0.72797,             0.28889,             0.23013,             0.11686,            0.051505,             0.23504,            0.010638,           0.0008524,           0.0008524,           0.0008524
                 464,            0.046549,             0.68405,            0.010537,             0.72797,             0.28889,             0.23013,             0.11686,            0.051505,             0.23504,            0.010638,           0.0008326,           0.0008326,           0.0008326
                 465,            0.048086,             0.69606,            0.015257,             0.72797,             0.28889,             0.23013,             0.11686,            0.051505,             0.23504,            0.010638,           0.0008128,           0.0008128,           0.0008128
                 466,            0.044264,             0.55685,            0.014936,             0.72797,             0.28889,             0.23013,             0.11686,            0.051505,             0.23504,            0.010638,            0.000793,            0.000793,            0.000793
                 467,            0.047727,             0.64358,            0.010574,             0.90864,             0.28889,             0.32679,             0.18987,            0.050121,             0.22996,           0.0099213,           0.0007732,           0.0007732,           0.0007732
                 468,            0.044409,             0.55352,            0.014292,             0.90864,             0.28889,             0.32679,             0.18987,            0.050121,             0.22996,           0.0099213,           0.0007534,           0.0007534,           0.0007534
                 469,            0.043255,             0.47616,            0.009444,             0.90864,             0.28889,             0.32679,             0.18987,            0.050121,             0.22996,           0.0099213,           0.0007336,           0.0007336,           0.0007336
                 470,            0.044036,             0.46079,            0.010404,             0.90864,             0.28889,             0.32679,             0.18987,            0.050121,             0.22996,           0.0099213,           0.0007138,           0.0007138,           0.0007138
                 471,            0.050501,             0.65275,            0.011158,             0.93186,             0.28175,             0.33271,             0.18141,            0.051825,             0.23081,           0.0098083,            0.000694,            0.000694,            0.000694
                 472,            0.044551,             0.51789,           0.0083319,             0.93186,             0.28175,             0.33271,             0.18141,            0.051825,             0.23081,           0.0098083,           0.0006742,           0.0006742,           0.0006742
                 473,            0.042651,             0.50928,            0.016436,             0.93186,             0.28175,             0.33271,             0.18141,            0.051825,             0.23081,           0.0098083,           0.0006544,           0.0006544,           0.0006544
                 474,            0.042522,             0.46081,            0.016204,             0.93186,             0.28175,             0.33271,             0.18141,            0.051825,             0.23081,           0.0098083,           0.0006346,           0.0006346,           0.0006346
                 475,            0.043048,             0.53815,            0.011216,             0.93199,             0.28241,             0.33712,              0.1771,            0.052813,             0.23112,           0.0096893,           0.0006148,           0.0006148,           0.0006148
                 476,            0.043931,              0.4814,            0.010159,             0.93199,             0.28241,             0.33712,              0.1771,            0.052813,             0.23112,           0.0096893,            0.000595,            0.000595,            0.000595
                 477,            0.044912,             0.50968,            0.012025,             0.93199,             0.28241,             0.33712,              0.1771,            0.052813,             0.23112,           0.0096893,           0.0005752,           0.0005752,           0.0005752
                 478,            0.041553,             0.47602,            0.013986,             0.93199,             0.28241,             0.33712,              0.1771,            0.052813,             0.23112,           0.0096893,           0.0005554,           0.0005554,           0.0005554
                 479,            0.044644,             0.57331,             0.01427,             0.82813,             0.25458,             0.33126,             0.14936,            0.054429,             0.23253,            0.010094,           0.0005356,           0.0005356,           0.0005356
                 480,             0.04439,             0.61748,            0.018262,             0.82813,             0.25458,             0.33126,             0.14936,            0.054429,             0.23253,            0.010094,           0.0005158,           0.0005158,           0.0005158
                 481,            0.047423,             0.55841,            0.012982,             0.82813,             0.25458,             0.33126,             0.14936,            0.054429,             0.23253,            0.010094,            0.000496,            0.000496,            0.000496
                 482,             0.04766,             0.63893,           0.0095487,             0.82813,             0.25458,             0.33126,             0.14936,            0.054429,             0.23253,            0.010094,           0.0004762,           0.0004762,           0.0004762
                 483,            0.044627,             0.54096,            0.013508,             0.78583,             0.24444,             0.30264,             0.13765,            0.054259,             0.23342,            0.010197,           0.0004564,           0.0004564,           0.0004564
                 484,            0.043792,             0.60743,             0.01367,             0.78583,             0.24444,             0.30264,             0.13765,            0.054259,             0.23342,            0.010197,           0.0004366,           0.0004366,           0.0004366
                 485,            0.044478,             0.53341,            0.016588,             0.78583,             0.24444,             0.30264,             0.13765,            0.054259,             0.23342,            0.010197,           0.0004168,           0.0004168,           0.0004168
                 486,            0.044643,              0.4348,            0.010433,             0.78583,             0.24444,             0.30264,             0.13765,            0.054259,             0.23342,            0.010197,            0.000397,            0.000397,            0.000397
